,年份,月份,測站,平均,最高/日期,最低/日期,降水量(毫米),最大十分鐘風,最大瞬間風,相對溼度平均,最小相對溼度/日期,氣壓(百帕),降水日數(天),日照時數(小時)
4822,2022,12,阿里山,7.8,16.9/04,-1.4/24,60.5,4.3/150.0/08,9.9/270.0/17,71,3/26,764.7,3,165.4
4823,2022,12,玉山,2.2,16.3/04,-9.2/24,81.5,10.9/280.0/14,21.3/290.0/18,59,12/09,647.3,8,208.2
4824,2022,12,臺南,18.6,28.2/03,10.2/25,7.0,11.2/10.0/17,19.7/360.0/17,71,22/22,1014.4,1,215.0
4825,2022,12,高雄,19.0,30.0/03,7.7/25,15.5,4.8/300.0/26,8.5/20.0/17,74,27/22,1015.4,2,210.1
4826,2022,12,恆春,22.1,29.8/04,14.8/18,4.5,12.4/30.0/14,27.0/50.0/11,68,43/26,1013.4,5,164.1
4827,2022,12,宜蘭,16.7,28.0/03,8.1/24,412.0,8.5/310.0/21,15.1/310.0/21,89,25/22,1020.0,20,53.5
4828,2022,12,蘇澳,16.9,26.6/03,9.5/18,987.0,10.4/70.0/07,21.6/20.0/18,87,29/22,1017.4,21,43.3
4829,2022,12,花蓮,19.5,27.5/03,10.1/19,22.5,11.3/40.0/17,20.2/50.0/17,75,37/22,1016.9,6,75.3
4830,2022,12,成功,20.3,29.7/03,12.0/18,50.0,11.5/30.0/11,20.9/20.0/11,72,42/26,1013.6,13,90.3
4831,2022,12,臺東,20.9,28.5/03,12.4/18,5.5,6.5/60.0/11,15.7/60.0/11,68,36/26,1016.6,4,108.5
4832,2022,12,大武,21.7,28.4/04,14.7/18,29.0,7.8/30.0/14,15.1/50.0/17,67,37/26,1016.5,10,100.7
4833,2022,12,蘭嶼,19.2,24.8/04,12.3/18,94.5,27.8/30.0/11,36.4/20.0/17,89,50/26,978.8,19,42.8
4834,2022,12,馬祖,11.9,19.4/09,5.1/18,47.5,9.4/10.0/14,17.2/40.0/14,79,29/22,1012.7,10,88.3
4835,2022,12,金門,14.7,24.9/09,6.7/18,19.0,8.8/50.0/11,17.4/50.0/11,73,19/22,1018.1,5,137.5
4836,2022,12,澎湖,18.1,22.1/03,12.0/18,7.0,10.2/10.0/17,23.4/350.0/17,79,39/22,1017.3,3,88.8
4837,2022,12,東吉島,18.9,22.8/03,12.7/18,8.0,23.1/30.0/17,31.0/40.0/17,79,36/24,1012.6,2,108.7
4838,2023,1,彭佳嶼,18.0,26.2/11,8.5/22,78.5,15.1/10.0/20,23.3/20.0/16,81,45/07,1010.3,13,59.2
4839,2023,1,基隆,18.1,28.0/11,9.2/22,371.5,12.4/360.0/20,18.8/20.0/20,85,47/07,1018.8,19,61.8
4840,2023,1,臺北,18.8,30.2/11,9.6/22,89.0,5.7/90.0/25,14.3/80.0/31,81,44/26,1018.3,8,87.4
4841,2023,1,鞍部,12.5,23.5/10,1.6/22,371.0,8.1/340.0/24,17.1/360.0/24,95,17/06,927.2,22,48.1
4842,2023,1,竹子湖,14.1,24.8/10,3.4/22,355.0,8.8/30.0/16,16.7/30.0/24,91,22/06,951.5,20,73.7
4843,2023,1,淡水,17.9,28.0/15,8.2/22,120.5,7.4/20.0/16,15.5/30.0/16,85,44/07,1019.7,14,74.1
4844,2023,1,新北,17.9,30.0/11,8.2/22,135.0,5.6/80.0/07,12.4/60.0/16,85,45/09,1019.0,13,81.5
4845,2023,1,新屋,18.0,28.5/15,9.0/22,87.0,14.3/50.0/16,23.9/40.0/16,85,44/26,1018.8,12,96.6
4846,2023,1,新竹,18.4,28.8/15,9.2/22,68.5,6.9/30.0/16,16.7/20.0/21,81,44/26,1017.5,7,98.9
4847,2023,1,臺中,19.9,30.9/10,10.2/22,12.5,5.7/10.0/16,11.6/350.0/24,73,35/31,1009.6,3,160.3
4848,2023,1,田中,19.7,31.2/10,9.2/25,12.0,7.0/350.0/24,13.1/140.0/24,79,35/31,1014.3,2,154.6
4849,2023,1,日月潭,16.6,25.7/11,8.5/23,54.5,5.2/170.0/28,8.1/130.0/28,84,38/30,906.7,11,138.7
4850,2023,1,嘉義,19.7,31.0/10,8.7/26,11.5,7.9/360.0/24,12.4/10.0/24,77,39/31,1015.9,2,148.2
4851,2023,1,阿里山,9.5,18.7/15,2.1/25,133.5,3.8/150.0/05,8.2/290.0/24,82,9/09,767.7,14,131.6
4852,2023,1,玉山,1.3,19.7/14,-8.5/24,223.5,12.2/220.0/04,23.6/290.0/27,80,11/25,645.4,12,191.8
4853,2023,1,臺南,20.7,30.3/10,10.9/22,15.0,8.1/360.0/24,15.6/50.0/16,73,40/09,1016.3,3,153.9
4854,2023,1,高雄,20.9,31.5/10,11.1/25,10.0,4.3/290.0/16,7.7/300.0/16,78,42/09,1017.5,4,148.8
4855,2023,1,恆春,23.2,29.8/11,16.8/22,0.5,12.6/30.0/16,24.8/180.0/17,69,43/27,1015.6,1,137.4
4856,2023,1,宜蘭,18.3,28.2/11,9.1/22,157.0,8.3/60.0/31,13.7/60.0/31,89,54/07,1021.3,16,72.9
4857,2023,1,花蓮,20.2,27.8/15,12.6/26,39.5,11.7/40.0/16,19.3/60.0/22,77,44/26,1018.9,10,61.4
4858,2023,1,成功,21.0,27.6/15,13.9/21,42.0,10.9/20.0/16,20.3/30.0/21,76,44/26,1015.9,18,49.8
4859,2023,1,臺東,21.7,27.8/09,14.4/23,15.5,6.9/50.0/16,17.5/60.0/16,71,42/27,1018.9,5,66.4
4860,2023,1,大武,22.5,29.8/11,16.9/22,8.0,8.0/30.0/21,16.1/40.0/16,72,44/26,1018.9,5,73.6
4861,2023,1,蘭嶼,20.1,28.2/11,13.7/22,288.5,23.3/30.0/24,33.0/40.0/17,93,65/07,981.6,29,40.9
4862,2023,1,馬祖,13.6,24.6/11,3.8/22,23.0,9.0/10.0/23,16.3/30.0/17,78,41/22,1013.4,2,119.5
4863,2023,1,金門,16.0,25.6/31,6.3/22,2.5,11.1/60.0/16,20.3/60.0/16,74,32/22,1019.2,1,136.3
4864,2023,1,澎湖,20.1,28.5/15,12.6/22,3.5,9.9/30.0/21,21.0/30.0/16,79,49/07,1018.9,2,84.6
4865,2023,1,東吉島,20.7,26.7/15,13.8/22,3.5,21.9/10.0/21,29.0/30.0/22,80,48/07,1014.7,2,100.4
4866,2023,2,彭佳嶼,15.9,26.2/14,6.4/24,153.5,18.5/360.0/24,26.6/10.0/24,82,46/30,1009.8,18,63.3
4867,2023,2,基隆,16.3,26.2/14,8.4/25,300.5,11.2/10.0/27,18.9/360.0/27,81,41/31,1018.2,19,59.3
4868,2023,2,臺北,17.0,28.2/13,8.5/25,28.0,7.2/110.0/01,13.3/80.0/07,77,38/31,1017.7,10,88.0
4869,2023,2,鞍部,10.4,21.8/13,0.3/24,240.5,10.9/350.0/24,18.8/360.0/24,97,23/31,926.0,21,51.3
4870,2023,2,竹子湖,12.4,23.8/13,2.4/25,141.5,9.8/20.0/20,17.6/20.0/20,92,40/31,950.5,17,91.8
4871,2023,2,淡水,16.0,25.9/14,6.5/28,40.0,6.5/20.0/24,14.7/20.0/24,83,42/30,1019.1,11,82.7
4872,2023,2,新北,16.3,29.1/13,7.3/25,52.0,5.7/70.0/25,12.3/120.0/10,81,40/30,1018.4,15,78.9
4873,2023,2,新屋,15.7,27.1/13,6.1/31,18.5,14.4/60.0/20,21.5/50.0/20,87,46/28,1018.3,11,91.4
4874,2023,2,新竹,16.3,27.2/13,8.0/28,9.5,6.7/60.0/24,16.4/50.0/15,79,37/30,1017.0,9,91.1
4875,2023,2,臺中,17.5,29.6/14,8.0/29,5.0,6.7/20.0/24,14.4/30.0/24,73,29/30,1009.1,2,186.5
4876,2023,2,田中,17.0,30.1/14,6.0/29,3.5,8.2/360.0/24,15.1/340.0/24,79,33/31,1013.9,1,177.0
4877,2023,2,日月潭,15.0,24.6/14,4.9/24,14.0,5.2/140.0/02,7.4/150.0/02,79,33/20,905.5,2,187.0
4878,2023,2,嘉義,17.2,30.1/14,7.2/25,7.5,8.6/10.0/24,16.1/20.0/24,81,36/31,1015.6,1,176.2
4879,2023,2,阿里山,6.9,17.8/31,-1.8/30,31.0,4.2/340.0/03,8.6/340.0/03,82,9/30,765.5,4,145.7
4880,2023,2,玉山,3.0,18.0/25,-6.2/25,62.0,14.8/280.0/27,27.5/280.0/28,50,12/31,647.5,4,261.5
4881,2023,2,臺南,18.0,28.5/14,9.1/28,0.5,11.9/10.0/24,21.9/360.0/24,76,34/31,1016.0,1,209.8
4882,2023,2,高雄,18.6,30.1/14,9.0/29,T,5.2/260.0/15,9.3/30.0/24,77,36/26,1016.7,0,201.9
4883,2023,2,恆春,21.1,28.9/14,12.7/25,6.0,11.6/30.0/25,26.7/70.0/25,72,44/26,1015.4,6,165.9
4884,2023,2,宜蘭,16.8,27.2/13,8.0/25,230.0,7.1/10.0/24,12.2/360.0/27,88,47/26,1020.7,12,65.8
4885,2023,2,蘇澳,17.0,26.8/13,6.9/25,443.0,9.8/20.0/24,24.1/40.0/24,85,41/30,1018.2,18,61.1
4886,2023,2,花蓮,18.2,27.1/14,10.9/28,199.5,13.9/50.0/24,23.8/40.0/24,82,50/25,1018.4,11,61.7
4887,2023,2,成功,18.8,28.0/14,9.6/25,160.5,11.3/30.0/24,21.1/30.0/24,80,46/26,1015.5,19,68.1
4888,2023,2,臺東,19.6,27.6/14,11.5/25,69.5,6.1/60.0/27,16.1/20.0/24,74,41/26,1018.5,9,92.0
4889,2023,2,大武,20.4,30.5/14,12.5/26,51.0,7.5/40.0/24,17.6/40.0/24,71,40/26,1018.4,12,100.5
4890,2023,2,蘭嶼,18.5,25.8/13,10.5/25,155.0,20.1/30.0/15,27.5/30.0/24,89,57/30,981.1,20,53.3
4891,2023,2,馬祖,10.7,22.3/14,2.5/25,38.5,8.9/60.0/24,16.6/20.0/14,82,35/28,1013.0,8,82.8
4892,2023,2,金門,14.0,24.3/06,5.8/29,15.0,10.8/60.0/15,18.5/50.0/15,76,23/30,1018.7,7,107.7
4893,2023,2,澎湖,16.2,26.5/14,10.2/28,2.5,9.8/20.0/24,21.3/60.0/25,84,45/28,1018.8,1,97.9
4894,2023,2,東吉島,17.3,28.5/14,11.2/24,4.0,22.0/30.0/24,29.6/30.0/24,89,58/27,1014.4,1,109.4
4895,2023,3,彭佳嶼,16.6,24.3/13,10.9/26,176.0,15.8/160.0/18,23.2/20.0/14,85,52/26,1009.0,12,33.4
4896,2023,3,基隆,16.7,27.6/12,11.5/01,352.5,10.4/30.0/25,16.8/20.0/21,83,44/01,1017.6,17,48.4
4897,2023,3,臺北,17.5,28.1/13,11.8/15,37.5,5.9/330.0/12,13.5/90.0/19,78,39/27,1017.1,7,68.2
4898,2023,3,鞍部,11.5,23.2/12,3.1/15,236.0,7.9/80.0/13,15.9/140.0/16,94,12/01,925.6,19,50.9
4899,2023,3,竹子湖,13.3,25.1/13,5.6/15,201.0,9.9/40.0/19,19.5/80.0/19,92,34/01,950.1,18,73.4
4900,2023,3,淡水,16.2,26.6/28,10.6/14,63.5,6.4/20.0/14,14.3/10.0/19,85,40/27,1018.6,8,57.1
4901,2023,3,新北,16.8,28.8/12,9.5/01,46.5,6.6/70.0/27,12.5/80.0/16,82,37/27,1017.9,10,68.8
4902,2023,3,新屋,15.3,27.3/13,8.7/01,68.0,15.3/50.0/20,26.0/60.0/20,90,41/27,1017.8,7,62.8
4903,2023,3,新竹,16.3,30.6/13,10.7/01,21.5,7.8/30.0/21,19.0/40.0/21,81,34/27,1016.4,3,87.0
4904,2023,3,臺中,18.3,33.2/13,11.4/01,7.5,6.2/10.0/24,12.2/40.0/24,72,27/01,1008.4,1,174.3
4905,2023,3,田中,17.9,33.0/13,11.0/01,11.5,6.9/320.0/24,11.0/320.0/20,79,29/01,1013.2,1,167.3
4906,2023,3,日月潭,16.2,27.4/13,9.3/28,11.0,4.3/280.0/13,8.0/280.0/13,79,27/13,905.2,2,166.4
4907,2023,3,嘉義,18.2,33.4/13,11.0/27,T,6.0/360.0/25,11.6/350.0/25,81,31/01,1014.9,0,161.2
4908,2023,3,阿里山,8.7,18.0/12,0.9/16,20.0,3.7/180.0/04,8.7/150.0/12,73,11/19,765.8,2,200.2
4909,2023,3,玉山,3.9,23.4/18,-9.5/26,4.0,13.4/280.0/10,23.7/300.0/06,50,10/15,644.6,1,242.0
4910,2023,3,臺南,18.9,30.1/13,12.5/15,T,7.9/10.0/14,14.6/350.0/15,75,34/01,1015.3,0,195.7
4911,2023,3,高雄,19.8,31.8/13,11.5/01,T,5.2/300.0/22,10.2/280.0/22,74,34/01,1016.3,0,197.9
4912,2023,3,恆春,22.3,30.3/13,16.2/27,6.0,11.8/30.0/25,26.3/360.0/21,71,36/28,1014.6,2,179.9
4913,2023,3,宜蘭,17.7,28.0/12,11.7/26,116.5,8.4/60.0/19,13.9/60.0/19,90,38/01,1019.9,13,59.4
4914,2023,3,蘇澳,17.7,28.5/13,10.6/26,323.5,8.8/150.0/12,19.4/10.0/25,87,37/01,1017.4,19,58.8
4915,2023,3,花蓮,19.6,27.1/13,14.0/28,29.0,12.6/50.0/25,21.1/60.0/25,79,40/27,1017.6,6,76.9
4916,2023,3,成功,20.0,28.5/13,12.7/27,27.0,10.0/30.0/24,18.6/20.0/24,79,42/28,1014.6,16,72.5
4917,2023,3,臺東,21.2,28.7/13,15.6/01,7.0,6.2/60.0/24,17.1/50.0/24,71,39/28,1017.6,4,94.6
4918,2023,3,大武,22.2,36.5/13,16.6/28,21.0,7.6/30.0/24,16.5/50.0/25,69,34/13,1017.6,8,97.0
4919,2023,3,蘭嶼,19.5,26.3/12,14.4/27,105.0,18.6/30.0/14,31.0/30.0/24,89,59/18,980.3,18,65.4
4920,2023,3,馬祖,10.5,19.1/18,6.5/27,63.0,10.4/20.0/21,17.9/160.0/21,88,45/26,1012.4,9,81.5
4921,2023,3,金門,14.2,23.9/19,7.8/27,43.0,11.3/70.0/19,20.1/50.0/25,78,18/26,1017.9,5,141.7
4922,2023,3,澎湖,16.4,27.2/13,12.2/22,9.5,10.1/20.0/25,21.8/230.0/21,86,50/15,1018.1,2,63.9
4923,2023,3,東吉島,17.7,29.8/13,13.1/22,T,21.7/30.0/25,30.6/30.0/25,84,47/01,1013.6,0,77.9
4924,2023,4,彭佳嶼,18.6,27.1/23,13.4/13,77.0,16.1/300.0/23,24.4/10.0/12,81,37/05,1006.4,10,137.0
4925,2023,4,基隆,18.5,29.7/23,11.3/05,129.5,10.7/360.0/12,17.2/20.0/12,80,36/11,1014.8,12,132.0
4926,2023,4,臺北,20.0,32.6/23,12.6/05,23.5,8.7/330.0/23,18.5/330.0/23,72,25/06,1014.4,7,151.0
4927,2023,4,鞍部,13.3,25.6/23,5.5/13,80.0,10.2/360.0/23,18.4/350.0/12,89,29/09,923.8,11,111.9
4928,2023,4,竹子湖,15.3,28.0/23,7.5/13,53.0,9.8/20.0/25,16.7/30.0/12,86,32/06,948.1,9,147.1
4929,2023,4,淡水,18.8,30.6/23,10.9/03,28.0,7.0/30.0/12,14.6/20.0/12,79,24/06,1015.9,3,143.5
4930,2023,4,新北,18.8,33.8/23,10.6/06,35.5,6.2/60.0/16,13.0/30.0/23,77,25/06,1015.1,7,139.0
4931,2023,4,新屋,18.5,26.5/23,10.4/07,26.5,13.8/50.0/02,20.9/40.0/02,85,33/06,1015.2,7,155.4
4932,2023,4,新竹,19.3,29.0/23,12.1/06,23.5,6.6/30.0/12,14.4/20.0/12,74,20/06,1014.1,3,161.9
4933,2023,4,臺中,20.8,32.2/23,12.5/06,19.5,4.9/360.0/02,10.3/350.0/02,68,20/05,1006.8,3,222.7
4934,2023,4,田中,20.4,31.8/23,11.3/06,20.5,6.6/320.0/25,12.6/320.0/02,76,24/09,1011.6,4,222.4
4935,2023,4,日月潭,17.0,30.2/22,9.7/03,24.0,6.2/180.0/26,15.4/190.0/26,76,32/09,904.4,4,197.5
4936,2023,4,嘉義,20.4,31.3/23,10.9/06,15.0,6.8/250.0/10,10.8/240.0/22,80,27/09,1013.2,3,253.2
4937,2023,4,阿里山,8.6,19.6/22,-1.6/05,40.5,4.1/140.0/15,10.3/260.0/22,71,2/07,765.4,4,186.9
4938,2023,4,玉山,1.8,18.3/17,-8.5/04,9.0,13.2/270.0/23,24.1/260.0/23,68,10/02,642.7,4,219.5
4939,2023,4,臺南,21.6,30.3/24,13.6/03,T,7.9/10.0/02,13.8/30.0/25,70,25/09,1013.8,0,274.6
4940,2023,4,高雄,21.6,32.1/24,11.3/03,T,5.9/260.0/11,9.5/250.0/11,72,28/01,1014.8,0,279.1
4941,2023,4,恆春,23.3,31.5/25,15.1/04,0.5,11.6/30.0/13,25.5/40.0/13,68,36/01,1013.4,1,231.3
4942,2023,4,宜蘭,19.5,29.8/23,10.7/05,46.5,7.0/320.0/01,14.1/340.0/23,85,38/06,1017.2,8,131.3
4943,2023,4,蘇澳,19.7,30.9/23,11.9/06,112.5,8.5/20.0/12,18.5/50.0/12,80,32/05,1014.8,14,124.5
4944,2023,4,花蓮,21.0,29.6/23,13.6/06,21.5,11.2/50.0/13,19.9/60.0/12,77,29/05,1015.3,6,134.4
4945,2023,4,成功,21.2,29.1/24,14.8/06,83.0,9.9/10.0/13,19.0/20.0/13,76,30/05,1012.5,13,131.5
4946,2023,4,臺東,22.5,29.0/21,15.8/06,10.5,6.0/60.0/13,12.8/50.0/13,70,30/05,1015.5,4,167.2
4947,2023,4,大武,23.6,36.6/21,14.7/06,12.5,7.2/30.0/02,14.1/50.0/04,66,31/21,1015.7,6,178.0
4948,2023,4,蘭嶼,20.3,27.5/24,16.0/03,247.5,20.0/30.0/28,26.4/20.0/13,86,54/06,979.1,12,146.3
4949,2023,4,馬祖,13.3,23.2/22,8.2/03,92.0,12.6/190.0/22,20.9/200.0/22,87,21/06,1009.1,7,153.1
4950,2023,4,金門,16.6,28.4/10,9.7/03,66.0,9.7/60.0/02,16.5/60.0/02,75,17/06,1015.4,8,176.0
4951,2023,4,澎湖,20.0,28.1/23,14.6/01,10.0,9.9/20.0/13,19.1/10.0/13,80,42/05,1016.0,6,203.3
4952,2023,4,東吉島,20.7,29.1/21,15.8/03,4.5,20.6/40.0/13,26.8/50.0/13,78,38/05,1012.0,3,222.3
4953,2023,5,彭佳嶼,20.8,27.8/29,14.7/07,122.5,19.0/160.0/04,24.1/260.0/20,83,43/08,1001.8,11,134.0
4954,2023,5,基隆,21.7,31.5/18,15.7/07,146.0,8.9/20.0/08,14.7/220.0/19,79,32/18,1010.0,14,116.9
4955,2023,5,臺北,22.6,33.1/18,16.5/07,109.5,5.8/290.0/19,15.8/90.0/08,75,35/18,1009.6,9,111.9
4956,2023,5,鞍部,16.3,26.7/18,8.4/07,135.0,8.1/360.0/07,16.0/200.0/08,92,46/18,920.4,14,91.5
4957,2023,5,竹子湖,18.1,28.3/18,11.1/08,124.5,7.7/30.0/26,15.4/30.0/26,89,46/16,944.3,12,102.0
4958,2023,5,淡水,21.7,31.0/13,14.8/07,82.5,6.3/20.0/07,12.6/30.0/08,83,45/16,1011.0,11,121.8
4959,2023,5,新北,21.6,33.6/18,15.2/08,118.0,5.8/270.0/19,13.2/270.0/19,80,35/18,1010.3,10,102.4
4960,2023,5,新屋,21.5,28.6/29,15.7/07,161.5,14.3/270.0/19,23.7/290.0/19,87,50/08,1010.5,10,120.0
4961,2023,5,新竹,22.1,31.5/19,16.1/07,141.0,6.2/60.0/08,15.3/50.0/08,80,47/08,1009.4,8,113.6
4962,2023,5,臺中,23.9,32.2/16,17.8/01,188.5,4.6/360.0/07,9.7/10.0/07,73,38/16,1002.3,6,150.5
4963,2023,5,田中,23.8,31.6/29,17.6/01,110.5,8.7/300.0/19,20.2/280.0/19,80,43/16,1007.1,6,145.4
4964,2023,5,日月潭,19.4,29.7/17,13.5/10,124.5,3.6/170.0/01,9.9/280.0/19,90,40/16,901.4,7,104.6
4965,2023,5,嘉義,24.1,33.4/18,17.3/10,79.5,6.9/240.0/19,12.4/250.0/19,84,39/18,1008.7,5,164.3
4966,2023,5,阿里山,11.7,20.1/12,4.8/10,135.0,3.7/280.0/19,13.0/280.0/19,85,22/16,764.4,7,128.7
4967,2023,5,玉山,5.7,23.2/17,-2.6/16,74.0,17.3/290.0/20,31.0/290.0/20,81,12/02,641.5,8,185.3
4968,2023,5,臺南,25.3,33.4/18,18.2/08,1.0,8.4/190.0/18,13.5/210.0/18,73,44/11,1009.3,2,221.7
4969,2023,5,高雄,25.6,34.4/18,18.7/08,2.5,5.2/270.0/11,11.5/160.0/18,74,43/05,1010.5,1,222.6
4970,2023,5,恆春,25.4,32.0/30,20.1/09,5.5,9.8/30.0/08,19.9/360.0/08,73,42/11,1009.4,2,155.7
4971,2023,5,宜蘭,21.8,30.1/19,14.8/10,51.0,7.1/320.0/15,12.5/290.0/15,90,55/08,1012.6,10,94.6
4972,2023,5,花蓮,22.7,30.3/29,15.6/10,37.5,9.6/60.0/07,15.2/50.0/07,87,53/08,1011.1,12,93.7
4973,2023,5,成功,23.0,30.0/29,16.9/10,69.5,9.1/20.0/07,16.4/10.0/07,84,55/09,1008.4,13,91.9
4974,2023,5,臺東,24.2,31.3/19,18.4/10,13.0,6.3/60.0/07,13.9/60.0/07,77,39/18,1011.6,9,125.1
4975,2023,5,大武,25.4,37.5/19,17.9/10,32.5,8.0/30.0/07,14.7/30.0/07,72,36/19,1011.8,5,116.0
4976,2023,5,蘭嶼,22.1,27.4/29,17.7/08,140.5,17.6/30.0/27,22.9/10.0/27,91,65/10,975.7,14,97.3
4977,2023,5,馬祖,17.1,26.9/16,11.8/09,126.5,11.2/240.0/19,19.8/240.0/19,93,37/08,1003.7,12,118.9
4978,2023,5,金門,20.1,30.8/15,14.0/09,99.0,8.3/50.0/08,18.2/280.0/19,82,31/09,1010.3,8,136.6
4979,2023,5,澎湖,23.0,30.2/18,18.4/01,70.5,8.3/20.0/08,18.4/10.0/08,83,54/08,1011.3,4,150.0
4980,2023,5,東吉島,23.4,30.6/17,19.2/08,11.5,18.0/40.0/08,23.7/30.0/08,83,51/16,1007.6,3,179.2
4981,2023,6,彭佳嶼,23.2,29.4/22,17.6/10,59.0,18.8/260.0/22,22.9/260.0/22,88,56/01,999.4,10,126.7
4982,2023,6,基隆,24.8,34.3/18,18.4/08,182.5,12.1/360.0/31,18.0/350.0/31,80,44/16,1007.3,17,115.4
4983,2023,6,臺北,25.8,35.0/22,18.6/08,182.5,7.2/270.0/18,16.1/290.0/18,76,31/15,1007.0,13,136.4
4984,2023,6,鞍部,19.2,27.0/05,11.9/09,236.5,7.9/80.0/01,19.4/340.0/31,92,36/01,918.9,16,87.3
4985,2023,6,竹子湖,21.1,29.9/26,13.3/10,228.0,8.8/20.0/22,16.0/330.0/22,89,42/01,942.6,13,105.8
4986,2023,6,淡水,25.1,34.1/18,17.8/10,218.0,7.7/20.0/22,15.2/30.0/22,82,37/15,1008.3,10,141.3
4987,2023,6,新北,24.8,35.9/18,17.7/01,278.0,7.7/290.0/18,15.8/280.0/22,80,38/15,1007.6,12,124.6
4988,2023,6,新屋,24.6,33.1/29,18.1/08,366.5,13.1/260.0/18,21.7/220.0/18,85,47/17,1007.8,11,159.6
4989,2023,6,新竹,25.4,35.5/29,18.4/08,427.5,6.1/20.0/22,16.4/10.0/22,79,42/01,1006.7,10,150.3
4990,2023,6,臺中,26.4,35.9/30,19.3/08,178.5,6.8/20.0/31,14.5/10.0/31,74,41/06,1000.1,9,145.4
4991,2023,6,田中,26.4,35.3/06,19.5/08,168.0,6.7/360.0/31,13.4/360.0/31,81,42/06,1004.8,4,153.9
4992,2023,6,日月潭,21.2,30.7/04,16.0/14,262.5,4.8/180.0/20,12.6/160.0/21,92,45/06,900.2,12,88.4
4993,2023,6,嘉義,26.5,35.5/06,19.5/01,162.5,7.7/240.0/05,13.7/360.0/31,86,38/06,1006.4,4,165.1
4994,2023,6,阿里山,13.3,22.0/29,7.7/14,373.5,6.0/340.0/23,12.9/340.0/23,90,33/28,764.2,16,111.7
4995,2023,6,玉山,7.6,24.8/04,0.3/15,305.5,11.7/290.0/07,24.1/290.0/07,90,13/28,641.3,16,119.7
4996,2023,6,臺南,27.4,33.6/30,20.7/09,28.5,9.1/200.0/05,13.4/200.0/05,74,47/04,1007.1,8,190.7
4997,2023,6,高雄,27.3,35.8/06,21.2/09,62.0,5.5/260.0/25,10.8/160.0/04,78,42/06,1008.4,8,199.4
4998,2023,6,恆春,26.9,33.3/17,21.4/16,93.0,8.3/30.0/01,17.3/30.0/01,77,33/11,1007.2,11,151.7
4999,2023,6,宜蘭,24.5,31.6/05,17.9/10,85.5,10.0/40.0/31,19.8/40.0/31,90,52/10,1010.1,13,93.7
5000,2023,6,花蓮,24.8,32.5/29,18.5/10,127.0,11.7/50.0/30,19.6/50.0/30,84,43/11,1008.6,18,113.2
5001,2023,6,成功,24.9,32.3/31,19.6/14,192.5,10.5/20.0/30,23.1/340.0/30,85,52/31,1005.9,16,106.1
5002,2023,6,臺東,25.8,34.3/30,20.2/14,93.5,6.5/50.0/30,16.3/50.0/30,79,45/30,1009.0,12,129.4
5003,2023,6,大武,26.5,39.7/06,20.1/09,205.0,6.7/170.0/06,14.5/180.0/06,78,33/06,1009.3,13,131.0
5004,2023,6,蘭嶼,23.6,27.8/19,18.2/15,207.5,29.4/30.0/30,43.3/30.0/30,95,68/10,973.4,14,67.8
5005,2023,6,馬祖,21.5,28.7/18,14.5/01,48.0,12.7/220.0/05,19.7/220.0/05,90,48/11,1001.1,6,139.6
5006,2023,6,金門,23.8,37.8/31,15.9/10,79.0,9.3/250.0/22,15.0/30.0/30,83,27/01,1007.7,7,149.6
5007,2023,6,澎湖,25.7,30.8/04,21.5/09,82.0,8.9/350.0/31,17.6/340.0/31,83,51/01,1009.0,5,165.3
5008,2023,6,東吉島,25.8,32.5/04,22.0/09,41.0,17.9/10.0/31,23.5/20.0/31,85,54/04,1005.3,6,196.9
5009,2023,7,彭佳嶼,26.8,31.5/06,21.3/15,39.0,16.4/270.0/21,20.7/340.0/01,90,59/11,996.2,6,195.3
5010,2023,7,基隆,28.2,35.6/20,23.7/14,135.0,10.8/210.0/20,17.3/210.0/20,80,47/20,1004.2,12,164.5
5011,2023,7,臺北,28.8,36.2/20,22.9/15,482.0,6.1/320.0/01,12.2/270.0/20,79,47/29,1004.1,13,136.3
5012,2023,7,鞍部,22.4,28.1/20,18.5/13,162.5,10.3/360.0/01,19.5/350.0/01,93,47/12,917.3,15,84.5
5013,2023,7,竹子湖,24.1,31.1/23,20.2/13,153.0,5.4/20.0/03,17.1/320.0/01,91,50/13,940.7,14,111.9
5014,2023,7,淡水,28.1,34.6/27,22.7/13,109.5,5.6/150.0/03,11.7/170.0/30,86,47/01,1005.4,13,160.7
5015,2023,7,新北,27.5,35.7/20,21.8/13,361.5,5.2/290.0/20,10.6/230.0/20,83,48/29,1004.7,16,133.6
5016,2023,7,新屋,27.9,32.6/03,22.8/13,82.5,11.2/250.0/20,17.5/250.0/20,88,59/28,1005.2,9,208.0
5017,2023,7,新竹,28.7,33.5/30,24.0/13,60.5,6.5/270.0/21,14.1/270.0/21,79,54/28,1004.3,9,171.2
5018,2023,7,臺中,28.7,34.5/24,24.2/08,162.5,5.4/200.0/29,12.6/280.0/30,77,49/24,998.1,15,151.8
5019,2023,7,田中,28.7,35.3/24,24.5/06,103.5,7.4/360.0/01,13.8/20.0/01,83,49/24,1002.8,13,163.5
5020,2023,7,日月潭,22.6,30.1/29,18.5/05,413.5,4.4/180.0/14,11.3/210.0/29,93,58/26,899.2,21,96.3
5021,2023,7,嘉義,28.7,35.6/24,23.7/19,230.5,6.7/240.0/24,12.0/20.0/01,86,48/24,1004.4,14,170.8
